statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc,lat,lon,Rainfall_sum_x,Tavg_mean_x,Tmax_mean_x,Tmin_mean_x,ET0_sum_x,GDD_sum_x,Rainfall_sum_y,Tavg_mean_y,Tmax_mean_y,Tmin_mean_y,ET0_sum_y,GDD_sum_y
Andhra Pradesh,CHITTOOR,Linseed,2010,Rabi,18.0,,andhra pradesh,chittoor,,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Maize,2010,Rabi,539.0,4914.0,andhra pradesh,chittoor,9.116883116883116,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Moong(Green Gram),2010,Rabi,335.0,118.0,andhra pradesh,chittoor,0.3522388059701492,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Onion,2010,Rabi,196.0,5274.0,andhra pradesh,chittoor,26.908163265306122,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Ragi,2010,Rabi,847.0,1266.0,andhra pradesh,chittoor,1.4946871310507674,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Rapeseed &Mustard,2010,Rabi,16.0,39.0,andhra pradesh,chittoor,2.4375,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Rice,2010,Rabi,43558.0,131502.0,andhra pradesh,chittoor,3.0190091372422976,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Sesamum,2010,Rabi,334.0,118.0,andhra pradesh,chittoor,0.3532934131736527,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Urad,2010,Rabi,1126.0,601.0,andhra pradesh,chittoor,0.5337477797513321,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Banana,2010,Whole Year,923.0,46782.0,andhra pradesh,chittoor,50.684723726977246,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Cashewnut,2010,Whole Year,100.0,24.0,andhra pradesh,chittoor,0.24,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Coriander,2010,Whole Year,113.0,77.0,andhra pradesh,chittoor,0.6814159292035398,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Potato,2010,Whole Year,1138.0,10817.0,andhra pradesh,chittoor,9.505272407732864,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Sugarcane,2010,Whole Year,27719.0,2311342.0,andhra pradesh,chittoor,83.38475413975974,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Sunflower,2010,Whole Year,1048.0,578.0,andhra pradesh,chittoor,0.5515267175572519,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Sweet potato,2010,Whole Year,239.0,3062.0,andhra pradesh,chittoor,12.811715481171548,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Tapioca,2010,Whole Year,15.0,99.0,andhra pradesh,chittoor,6.6,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Tobacco,2010,Whole Year,130.0,229.0,andhra pradesh,chittoor,1.7615384615384615,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,CHITTOOR,Turmeric,2010,Whole Year,47.0,369.0,andhra pradesh,chittoor,7.851063829787234,13.2026484,79.0032253,,,,,,,0.0,25.409205479452055,31.44668493150685,20.67967123287671,433.987898545401,5863.060000000004
Andhra Pradesh,EAST GODAVARI,Arhar/Tur,2010,Kharif,689.0,349.0,andhra pradesh,east godavari,0.5065312046444121,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Bajra,2010,Kharif,159.0,83.0,andhra pradesh,east godavari,0.5220125786163522,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Castor seed,2010,Kharif,46.0,20.0,andhra pradesh,east godavari,0.43478260869565216,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Cotton(lint),2010,Kharif,12112.0,21517.0,andhra pradesh,east godavari,1.776502642007926,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Dry chillies,2010,Kharif,285.0,945.0,andhra pradesh,east godavari,3.3157894736842106,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Groundnut,2010,Kharif,66.0,82.0,andhra pradesh,east godavari,1.2424242424242424,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Jowar,2010,Kharif,273.0,395.0,andhra pradesh,east godavari,1.4468864468864469,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Maize,2010,Kharif,469.0,1399.0,andhra pradesh,east godavari,2.9829424307036247,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2010,Kharif,293.0,73.0,andhra pradesh,east godavari,0.24914675767918087,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Niger seed,2010,Kharif,1.0,,andhra pradesh,east godavari,,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Onion,2010,Kharif,759.0,15073.0,andhra pradesh,east godavari,19.859025032938078,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Ragi,2010,Kharif,81.0,82.0,andhra pradesh,east godavari,1.0123456790123457,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Rice,2010,Kharif,237640.0,457704.0,andhra pradesh,east godavari,1.926039387308534,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Sesamum,2010,Kharif,739.0,124.0,andhra pradesh,east godavari,0.16779431664411368,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Small millets,2010,Kharif,83.0,82.0,andhra pradesh,east godavari,0.9879518072289156,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Urad,2010,Kharif,1422.0,600.0,andhra pradesh,east godavari,0.4219409282700422,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Arhar/Tur,2010,Rabi,51.0,26.0,andhra pradesh,east godavari,0.5098039215686274,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Dry chillies,2010,Rabi,446.0,1841.0,andhra pradesh,east godavari,4.12780269058296,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Gram,2010,Rabi,316.0,526.0,andhra pradesh,east godavari,1.6645569620253164,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Groundnut,2010,Rabi,290.0,635.0,andhra pradesh,east godavari,2.189655172413793,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Horse-gram,2010,Rabi,139.0,57.0,andhra pradesh,east godavari,0.41007194244604317,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Maize,2010,Rabi,7463.0,54704.0,andhra pradesh,east godavari,7.33002813881817,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Moong(Green Gram),2010,Rabi,33343.0,3934.0,andhra pradesh,east godavari,0.11798578412260445,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Onion,2010,Rabi,9.0,118.0,andhra pradesh,east godavari,13.11111111111111,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Ragi,2010,Rabi,14.0,20.0,andhra pradesh,east godavari,1.4285714285714286,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Rice,2010,Rabi,172888.0,849917.0,andhra pradesh,east godavari,4.915997640090694,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Sesamum,2010,Rabi,837.0,191.0,andhra pradesh,east godavari,0.22819593787335724,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Urad,2010,Rabi,21387.0,4470.0,andhra pradesh,east godavari,0.20900547061298919,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Banana,2010,Whole Year,14357.0,392291.0,andhra pradesh,east godavari,27.324023124608207,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Cashewnut,2010,Whole Year,34581.0,6120.0,andhra pradesh,east godavari,0.1769757959573176,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Sugarcane,2010,Whole Year,13051.0,1086471.0,andhra pradesh,east godavari,83.24810359359437,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Sunflower,2010,Whole Year,359.0,446.0,andhra pradesh,east godavari,1.2423398328690807,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Sweet potato,2010,Whole Year,49.0,627.0,andhra pradesh,east godavari,12.795918367346939,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Tapioca,2010,Whole Year,12391.0,82090.0,andhra pradesh,east godavari,6.624969736098781,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Tobacco,2010,Whole Year,4804.0,11761.0,andhra pradesh,east godavari,2.4481681931723562,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,EAST GODAVARI,Turmeric,2010,Whole Year,339.0,2070.0,andhra pradesh,east godavari,6.106194690265487,16.9956639,81.7154378,,,,,,,0.0,27.40835616438356,32.49068493150685,23.54635616438356,468.4331067311861,6576.76
Andhra Pradesh,GUNTUR,Arhar/Tur,2010,Kharif,24084.0,27239.0,andhra pradesh,guntur,1.130999833914632,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Bajra,2010,Kharif,1065.0,1984.0,andhra pradesh,guntur,1.8629107981220658,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Castor seed,2010,Kharif,1780.0,603.0,andhra pradesh,guntur,0.33876404494382023,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Cotton(lint),2010,Kharif,170158.0,402203.0,andhra pradesh,guntur,2.3637031464873823,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Dry chillies,2010,Kharif,61394.0,205424.0,andhra pradesh,guntur,3.34599472261133,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Groundnut,2010,Kharif,357.0,442.0,andhra pradesh,guntur,1.2380952380952381,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Jowar,2010,Kharif,61.0,88.0,andhra pradesh,guntur,1.4426229508196722,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Maize,2010,Kharif,269.0,802.0,andhra pradesh,guntur,2.9814126394052045,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Mesta,2010,Kharif,52.0,465.0,andhra pradesh,guntur,8.942307692307692,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Moong(Green Gram),2010,Kharif,14346.0,2166.0,andhra pradesh,guntur,0.15098285236302803,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Onion,2010,Kharif,619.0,12293.0,andhra pradesh,guntur,19.859450726979,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Rice,2010,Kharif,271072.0,649760.0,andhra pradesh,guntur,2.3970015346476212,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Sesamum,2010,Kharif,6130.0,736.0,andhra pradesh,guntur,0.1200652528548124,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Soyabean,2010,Kharif,6.0,12.0,andhra pradesh,guntur,2.0,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Urad,2010,Kharif,277.0,14.0,andhra pradesh,guntur,0.05054151624548736,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Arhar/Tur,2010,Rabi,885.0,1001.0,andhra pradesh,guntur,1.1310734463276837,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Bajra,2010,Rabi,118.0,220.0,andhra pradesh,guntur,1.8644067796610169,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Dry chillies,2010,Rabi,3314.0,13677.0,andhra pradesh,guntur,4.127036813518407,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Gram,2010,Rabi,9334.0,16521.0,andhra pradesh,guntur,1.7699807156631668,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Groundnut,2010,Rabi,4389.0,13092.0,andhra pradesh,guntur,2.982911825017088,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Jowar,2010,Rabi,3940.0,23995.0,andhra pradesh,guntur,6.090101522842639,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Linseed,2010,Rabi,137.0,32.0,andhra pradesh,guntur,0.23357664233576642,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Maize,2010,Rabi,80083.0,904377.0,andhra pradesh,guntur,11.292996016632744,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Moong(Green Gram),2010,Rabi,7365.0,2975.0,andhra pradesh,guntur,0.40393754243041413,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Onion,2010,Rabi,268.0,1323.0,andhra pradesh,guntur,4.936567164179104,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Rapeseed &Mustard,2010,Rabi,761.0,1845.0,andhra pradesh,guntur,2.4244415243101183,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Rice,2010,Rabi,58393.0,201806.0,andhra pradesh,guntur,3.455996437929204,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Sesamum,2010,Rabi,621.0,142.0,andhra pradesh,guntur,0.2286634460547504,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Urad,2010,Rabi,69752.0,38922.0,andhra pradesh,guntur,0.5580055052184884,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Wheat,2010,Rabi,43.0,56.0,andhra pradesh,guntur,1.302325581395349,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Banana,2010,Whole Year,5045.0,151597.0,andhra pradesh,guntur,30.048959365708622,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Cashewnut,2010,Whole Year,162.0,39.0,andhra pradesh,guntur,0.24074074074074073,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Coriander,2010,Whole Year,25.0,17.0,andhra pradesh,guntur,0.68,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Sugarcane,2010,Whole Year,908.0,77430.0,andhra pradesh,guntur,85.27533039647577,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Sunflower,2010,Whole Year,24.0,30.0,andhra pradesh,guntur,1.25,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Sweet potato,2010,Whole Year,14.0,179.0,andhra pradesh,guntur,12.785714285714286,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Tobacco,2010,Whole Year,4116.0,10729.0,andhra pradesh,guntur,2.6066569484936832,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,GUNTUR,Turmeric,2010,Whole Year,5413.0,35027.0,andhra pradesh,guntur,6.4709033807500465,16.2915189,80.4541588,,,,,,,0.0,28.00520547945206,32.33821917808219,24.72906849315068,450.66072876893224,6764.779999999995
Andhra Pradesh,KADAPA,Arhar/Tur,2010,Kharif,19759.0,5691.0,andhra pradesh,kadapa,0.28802064881826006,14.4752936,78.8216861,,,,,,,0.0,27.568164383561648,33.747232876712324,22.465287671232876,580.2038842269511,6608.785000000001
Andhra Pradesh,KADAPA,Bajra,2010,Kharif,2870.0,7178.0,andhra pradesh,kadapa,2.5010452961672476,14.4752936,78.8216861,,,,,,,0.0,27.568164383561648,33.747232876712324,22.465287671232876,580.2038842269511,6608.785000000001
Andhra Pradesh,KADAPA,Castor seed,2010,Kharif,1034.0,906.0,andhra pradesh,kadapa,0.8762088974854932,14.4752936,78.8216861,,,,,,,0.0,27.568164383561648,33.747232876712324,22.465287671232876,580.2038842269511,6608.785000000001
