statename,districtname,crop,cropyear,season,statenorm,districtnorm
Andhra Pradesh,KURNOOL,Moong(Green Gram),2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Onion,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Rice,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Sesamum,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Small millets,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Soyabean,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Urad,2010,Kharif,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Arhar/Tur,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Bajra,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Dry chillies,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Gram,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Groundnut,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Horse-gram,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Jowar,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Maize,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Moong(Green Gram),2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Onion,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Ragi,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Rapeseed &Mustard,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Rice,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Safflower,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Sesamum,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Small millets,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Urad,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Wheat,2010,Rabi,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Banana,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Coriander,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Potato,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Sugarcane,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Sunflower,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Sweet potato,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Tobacco,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,KURNOOL,Turmeric,2010,Whole Year,andhra pradesh,kurnool
Andhra Pradesh,PRAKASAM,Arhar/Tur,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Bajra,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Castor seed,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Cotton(lint),2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Dry chillies,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Groundnut,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Jowar,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Maize,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Moong(Green Gram),2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Onion,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Rice,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Sesamum,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Small millets,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Soyabean,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Urad,2010,Kharif,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Bajra,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Dry chillies,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Gram,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Groundnut,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Horse-gram,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Jowar,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Maize,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Moong(Green Gram),2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Onion,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Ragi,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Rapeseed &Mustard,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Rice,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Sesamum,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Small millets,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Urad,2010,Rabi,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Banana,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Cashewnut,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Coriander,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Sugarcane,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Sunflower,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Sweet potato,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Tobacco,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,PRAKASAM,Turmeric,2010,Whole Year,andhra pradesh,prakasam
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Bajra,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Cotton(lint),2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Dry chillies,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Groundnut,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Maize,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Moong(Green Gram),2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Onion,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Ragi,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Rice,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Sesamum,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Urad,2010,Kharif,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Bajra,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Dry chillies,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Gram,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Groundnut,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Horse-gram,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Jowar,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Maize,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Moong(Green Gram),2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Ragi,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Rice,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Sesamum,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Urad,2010,Rabi,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Banana,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Cashewnut,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Sugarcane,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Sunflower,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Sweet potato,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Tapioca,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Tobacco,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SPSR NELLORE,Turmeric,2010,Whole Year,andhra pradesh,spsr nellore
Andhra Pradesh,SRIKAKULAM,Arhar/Tur,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Bajra,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Cotton(lint),2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Dry chillies,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Groundnut,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Jowar,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Maize,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Mesta,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Moong(Green Gram),2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Onion,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Ragi,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Rice,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Sesamum,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Small millets,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Urad,2010,Kharif,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Dry chillies,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Gram,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Groundnut,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Horse-gram,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Jowar,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Maize,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Moong(Green Gram),2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Onion,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Ragi,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Rice,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Sesamum,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Urad,2010,Rabi,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Banana,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Cashewnut,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Dry ginger,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Ginger,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Sugarcane,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Sunflower,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Sweet potato,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Tapioca,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Tobacco,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,SRIKAKULAM,Turmeric,2010,Whole Year,andhra pradesh,srikakulam
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Bajra,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Cotton(lint),2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Groundnut,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Horse-gram,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Jowar,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Maize,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Mesta,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Moong(Green Gram),2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Niger seed,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Onion,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Other Kharif pulses,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Ragi,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Rice,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Small millets,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Urad,2010,Kharif,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Gram,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Groundnut,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Horse-gram,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Jowar,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Maize,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Moong(Green Gram),2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Onion,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Other  Rabi pulses,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Ragi,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Rice,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Urad,2010,Rabi,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Banana,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Dry ginger,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Ginger,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Potato,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Tapioca,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Tobacco,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VISAKHAPATANAM,Turmeric,2010,Whole Year,andhra pradesh,visakhapatanam
Andhra Pradesh,VIZIANAGARAM,Arhar/Tur,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Bajra,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Castor seed,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Cotton(lint),2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Dry chillies,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Groundnut,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Jowar,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Maize,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Mesta,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Niger seed,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Onion,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Ragi,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Rice,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Sesamum,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Small millets,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Urad,2010,Kharif,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Dry chillies,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Gram,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Groundnut,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Horse-gram,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Maize,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Onion,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Ragi,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Rapeseed &Mustard,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Rice,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Sesamum,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Urad,2010,Rabi,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Banana,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Cashewnut,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Dry ginger,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Ginger,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Potato,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Sugarcane,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Sunflower,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Sweet potato,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Tapioca,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Tobacco,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,VIZIANAGARAM,Turmeric,2010,Whole Year,andhra pradesh,vizianagaram
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Cotton(lint),2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Groundnut,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Horse-gram,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Jowar,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Maize,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Moong(Green Gram),2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Rice,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Sesamum,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Urad,2010,Kharif,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Dry chillies,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Groundnut,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Horse-gram,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Maize,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Moong(Green Gram),2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Rice,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Sesamum,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Urad,2010,Rabi,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Arecanut,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Banana,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Cashewnut,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Dry ginger,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Ginger,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Sugarcane,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Sunflower,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Tapioca,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Tobacco,2010,Whole Year,andhra pradesh,west godavari
Andhra Pradesh,WEST GODAVARI,Turmeric,2010,Whole Year,andhra pradesh,west godavari
Arunachal Pradesh,ANJAW,Maize,2010,Kharif,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Rice,2010,Kharif,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Small millets,2010,Kharif,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Wheat,2010,Rabi,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Dry chillies,2010,Whole Year,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Dry ginger,2010,Whole Year,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Oilseeds total,2010,Whole Year,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Potato,2010,Whole Year,arunachal pradesh,anjaw
Arunachal Pradesh,ANJAW,Turmeric,2010,Whole Year,arunachal pradesh,anjaw
Arunachal Pradesh,CHANGLANG,Maize,2010,Kharif,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Rice,2010,Kharif,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Small millets,2010,Kharif,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Wheat,2010,Rabi,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Dry chillies,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Dry ginger,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Oilseeds total,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Potato,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Sugarcane,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,CHANGLANG,Turmeric,2010,Whole Year,arunachal pradesh,changlang
Arunachal Pradesh,DIBANG VALLEY,Maize,2010,Kharif,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Rice,2010,Kharif,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Small millets,2010,Kharif,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Dry chillies,2010,Whole Year,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Dry ginger,2010,Whole Year,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Oilseeds total,2010,Whole Year,arunachal pradesh,dibang valley
Arunachal Pradesh,DIBANG VALLEY,Potato,2010,Whole Year,arunachal pradesh,dibang valley
Arunachal Pradesh,EAST KAMENG,Maize,2010,Kharif,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Rice,2010,Kharif,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Small millets,2010,Kharif,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Wheat,2010,Rabi,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Dry chillies,2010,Whole Year,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Dry ginger,2010,Whole Year,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Oilseeds total,2010,Whole Year,arunachal pradesh,east kameng
Arunachal Pradesh,EAST KAMENG,Potato,2010,Whole Year,arunachal pradesh,east kameng
Arunachal Pradesh,EAST SIANG,Maize,2010,Kharif,arunachal pradesh,east siang
Arunachal Pradesh,EAST SIANG,Rice,2010,Kharif,arunachal pradesh,east siang
Arunachal Pradesh,EAST SIANG,Small millets,2010,Kharif,arunachal pradesh,east siang
